tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,moonphase,daylight_hours,preciptype,uvindex,severerisk,conditions,description
28.4,18.0,23.8,29.4,18.0,24.1,18.4,73.2,0.0,0.0,0.0,22.7,11.0,100.0,1014.1,39.7,4.1,194.8,16.8,0.29,11.158888888888889,0,9,1,2,2
29.4,20.0,24.3,30.1,20.0,24.5,19.3,75.4,0.0,0.0,0.0,24.8,12.8,102.3,1014.6,53.0,4.1,216.0,18.7,0.33,11.151944444444444,1,9,1,2,27
29.0,20.0,24.2,29.9,20.0,24.4,18.8,73.4,0.1,100.0,4.17,26.6,18.4,88.9,1015.4,53.3,4.1,221.9,19.1,0.36,11.145555555555555,1,9,1,4,21
29.4,17.9,23.3,28.2,17.9,23.1,13.9,59.6,0.0,0.0,0.0,27.4,11.5,69.7,1016.2,31.6,4.5,218.3,18.8,0.4,11.139166666666666,0,9,1,2,27
30.1,15.0,22.5,28.6,15.0,22.1,10.3,50.8,0.0,0.0,0.0,25.6,16.4,58.6,1015.3,21.7,6.6,230.4,19.9,0.43,11.133055555555556,0,9,1,2,27
27.5,17.3,21.9,27.1,17.3,21.9,13.5,61.3,0.0,0.0,0.0,29.2,17.0,40.0,1015.0,45.0,4.8,206.8,18.0,0.47,11.1275,0,9,1,2,27
27.0,16.2,21.0,26.1,16.2,20.9,9.1,51.7,0.0,0.0,0.0,29.2,17.1,13.6,1014.3,47.4,4.8,206.0,17.7,0.5,11.1225,0,8,1,2,27
26.2,15.7,21.0,26.2,15.7,21.0,8.2,45.2,0.0,0.0,0.0,36.7,16.6,33.8,1012.9,72.5,4.8,173.1,15.1,0.54,11.1175,0,8,1,2,27
25.9,17.0,22.3,25.9,17.0,22.3,15.7,67.3,0.0,0.0,0.0,28.4,18.4,47.6,1011.9,86.1,4.4,100.2,8.6,0.57,11.113055555555556,0,6,1,2,27
25.4,20.0,21.8,25.4,20.0,21.8,20.0,89.9,5.0,100.0,12.5,39.6,24.1,76.1,1013.2,93.9,3.6,83.3,7.2,0.6,11.108888888888888,1,5,1,3,15
24.9,20.0,22.3,24.9,20.0,22.3,20.0,87.6,0.4,100.0,4.17,31.3,20.5,96.4,1014.0,86.0,3.9,166.3,14.4,0.63,11.105,1,7,1,4,22
26.9,20.0,23.1,28.4,20.0,23.3,20.1,84.1,0.9,100.0,4.17,33.5,24.1,115.2,1015.0,78.8,4.8,141.2,12.3,0.67,11.10138888888889,1,7,1,4,22
28.5,19.0,23.9,29.8,19.0,24.2,19.4,77.2,0.0,0.0,0.0,20.2,15.5,101.0,1015.6,50.8,4.9,182.4,15.9,0.7,11.098333333333333,1,9,1,2,27
29.3,19.0,24.2,30.8,19.0,24.6,18.7,72.9,0.3,100.0,4.17,18.4,11.5,112.4,1014.8,41.8,5.2,216.1,18.5,0.73,11.095555555555556,1,9,1,4,21
30.0,19.0,24.3,30.4,19.0,24.5,17.8,69.6,0.0,0.0,0.0,19.8,11.2,101.1,1014.0,40.3,5.1,218.0,18.8,0.75,11.093055555555555,0,9,1,2,27
29.9,18.0,24.4,30.7,18.0,24.6,18.3,71.8,0.0,0.0,0.0,25.2,14.4,64.6,1014.8,31.4,5.0,215.3,18.4,0.8,11.091111111111111,0,9,1,2,27
29.8,17.7,23.3,28.3,17.7,23.0,12.8,56.7,0.0,0.0,0.0,20.9,15.1,53.5,1014.5,6.9,5.5,212.1,18.4,0.83,11.089722222222223,0,9,1,0,3
27.9,15.0,21.2,27.5,15.0,21.1,13.6,65.4,0.0,0.0,0.0,20.5,11.5,90.5,1014.0,12.2,5.1,199.3,17.0,0.86,11.088333333333333,0,8,1,0,3
29.1,15.0,22.1,28.5,15.0,22.0,14.1,65.2,0.0,0.0,0.0,16.2,11.2,88.7,1013.6,15.5,4.4,224.6,19.2,0.9,11.087777777777777,0,9,1,0,3
29.8,15.0,22.2,28.6,15.0,21.9,12.7,60.4,0.0,0.0,0.0,21.2,13.1,102.9,1014.0,20.8,5.1,212.3,18.3,0.93,11.087222222222222,0,9,1,2,27
29.0,16.8,22.1,28.1,16.8,21.9,13.4,61.5,0.0,0.0,0.0,18.7,20.5,75.3,1013.9,15.0,5.3,223.4,19.2,0.96,11.087222222222222,0,9,1,0,3
30.3,15.7,22.4,28.6,15.7,22.0,11.2,54.5,0.0,0.0,0.0,23.4,14.8,87.6,1013.6,13.8,5.3,226.5,19.4,0.0,11.0875,0,9,1,0,3
29.3,16.7,22.8,28.0,16.7,22.6,11.5,51.1,0.0,0.0,0.0,24.5,13.0,116.5,1013.9,11.7,11.0,226.9,19.4,0.03,11.088055555555556,0,9,1,0,3
29.0,16.0,22.8,28.6,16.0,22.8,15.6,66.6,0.0,0.0,0.0,29.5,13.0,116.3,1015.2,9.3,4.9,225.0,19.3,0.06,11.089166666666667,0,9,1,0,3
27.9,18.0,22.9,29.3,18.0,23.2,19.3,81.0,0.1,100.0,4.17,30.2,14.8,119.0,1016.5,44.6,4.8,134.1,11.6,0.1,11.090833333333334,1,9,1,4,23
31.5,19.0,24.8,31.8,19.0,25.0,18.6,71.2,0.0,0.0,0.0,26.6,14.6,126.3,1017.2,37.4,5.3,215.1,18.5,0.13,11.092777777777778,1,9,1,2,27
31.5,20.0,25.4,31.6,20.0,25.5,17.6,65.4,0.0,0.0,0.0,20.5,9.4,133.6,1017.5,33.8,5.5,218.2,18.7,0.17,11.095,0,9,1,2,27
30.9,20.0,25.0,30.9,20.0,25.1,17.3,64.9,0.0,0.0,0.0,21.6,7.9,91.5,1018.8,37.1,5.5,220.4,19.1,0.2,11.0975,0,9,1,2,27
30.4,20.0,24.3,30.2,20.0,24.4,17.1,66.3,0.0,0.0,0.0,15.1,9.5,107.0,1019.7,38.6,5.3,222.6,19.3,0.25,11.100555555555555,0,9,1,2,27
30.3,19.0,24.2,29.7,19.0,24.1,16.0,63.0,0.0,0.0,0.0,18.0,11.0,186.0,1018.4,41.9,5.5,223.3,19.3,0.27,11.10388888888889,0,9,1,2,27
30.9,19.0,24.8,30.0,19.0,24.8,17.1,65.9,0.0,0.0,0.0,19.8,10.8,125.1,1017.8,46.0,5.5,223.9,19.3,0.3,11.107777777777779,0,9,1,2,27
29.5,19.0,23.9,29.1,19.0,24.0,17.0,67.3,0.0,0.0,0.0,25.9,14.4,113.7,1018.1,32.1,5.3,222.4,19.3,0.34,11.111944444444445,0,9,1,2,27
28.8,18.0,23.2,28.8,18.0,23.3,16.4,67.5,0.0,0.0,0.0,30.2,14.6,115.5,1018.3,36.0,4.7,212.3,18.2,0.37,11.116388888888888,0,9,1,2,27
27.9,18.0,23.2,27.8,18.0,23.2,16.3,68.0,0.0,0.0,0.0,28.4,14.9,124.0,1017.6,39.2,5.0,221.8,19.1,0.41,11.12138888888889,0,9,1,2,27
26.6,19.0,22.3,26.6,19.0,22.3,17.3,74.1,0.0,0.0,0.0,32.0,16.7,114.7,1018.7,36.5,4.1,206.2,17.7,0.44,11.126388888888888,1,9,1,2,27
25.0,19.0,21.7,25.0,19.0,21.7,18.2,80.9,0.3,100.0,8.33,25.9,15.7,81.1,1020.3,77.5,2.8,184.3,15.9,0.48,11.131944444444445,1,9,1,4,21
28.5,17.9,21.7,27.5,17.9,21.7,13.3,63.5,0.0,0.0,0.0,32.0,18.8,51.1,1019.6,47.5,4.0,229.3,19.8,0.5,11.137777777777778,0,9,1,2,6
28.1,12.0,19.7,26.7,12.0,19.5,6.3,49.5,0.0,0.0,0.0,23.8,16.7,53.3,1018.5,8.4,5.2,245.3,21.2,0.54,11.144166666666667,0,10,1,0,3
29.0,12.1,19.5,27.4,12.1,19.2,5.3,46.6,0.0,0.0,0.0,17.6,11.6,83.3,1019.2,0.2,5.3,242.5,21.0,0.58,11.150555555555556,0,10,1,0,3
29.2,10.5,20.0,27.6,10.5,19.6,7.9,52.9,0.0,0.0,0.0,15.8,12.8,80.7,1018.5,1.3,5.3,242.4,20.8,0.61,11.157777777777778,0,10,1,0,3
29.8,13.2,21.3,28.2,13.2,20.9,9.5,52.2,0.0,0.0,0.0,7.9,9.4,124.2,1016.4,2.3,5.2,242.4,20.9,0.64,11.165,0,10,1,0,3
30.9,14.1,22.1,29.1,14.1,21.7,10.9,53.1,0.0,0.0,0.0,14.0,10.9,163.3,1014.8,0.2,5.4,242.0,20.7,0.68,11.1725,0,10,1,0,3
30.4,15.1,22.7,29.2,15.1,22.4,12.3,55.6,0.0,0.0,0.0,18.7,11.2,131.7,1015.0,5.3,5.2,240.5,20.7,0.71,11.180555555555555,0,9,1,0,3
30.9,13.5,22.9,29.3,13.5,22.6,12.9,59.0,0.0,0.0,0.0,19.8,18.4,131.7,1014.9,3.3,5.4,239.0,20.6,0.75,11.188611111111111,0,9,1,0,3
30.6,15.0,22.9,29.6,15.0,22.8,13.6,58.7,0.0,0.0,0.0,27.4,11.7,113.1,1014.2,4.2,5.6,239.7,20.7,0.75,11.196944444444444,0,9,1,0,3
31.0,16.1,23.6,29.3,16.1,23.3,13.3,57.4,0.0,0.0,0.0,29.2,15.5,126.6,1014.8,0.1,5.7,240.8,20.7,0.81,11.205833333333333,0,10,1,0,3
29.9,14.0,23.1,28.4,14.0,22.7,12.4,57.3,0.0,0.0,0.0,29.5,16.2,124.5,1015.4,1.9,5.7,243.6,21.1,0.85,11.215,0,10,1,0,3
29.9,14.5,22.8,28.9,14.5,22.5,13.1,58.9,0.0,0.0,0.0,28.8,16.0,119.8,1016.9,2.0,5.6,242.0,21.0,0.88,11.224444444444444,0,10,1,0,3
28.9,16.0,22.6,27.9,16.0,22.5,13.0,58.2,0.0,0.0,0.0,26.6,14.9,111.5,1017.6,3.8,5.6,241.7,21.0,0.91,11.233888888888888,0,10,1,0,3
28.8,15.0,22.5,28.1,15.0,22.3,14.1,63.6,0.0,0.0,0.0,22.3,14.8,131.8,1017.3,4.0,5.4,241.3,21.0,0.95,11.244166666666667,0,10,1,0,3
28.5,17.0,22.8,28.8,17.0,22.7,13.5,60.9,0.0,0.0,0.0,22.0,14.8,118.7,1016.9,3.9,5.6,241.3,20.9,0.98,11.254444444444445,0,10,1,0,3
28.7,15.1,22.3,28.0,15.1,22.2,13.6,61.0,0.0,0.0,0.0,26.6,16.2,117.5,1015.8,4.7,5.5,244.1,21.1,0.0,11.264722222222222,0,10,1,0,3
27.0,16.5,22.1,27.2,16.5,22.1,15.2,67.3,0.0,0.0,0.0,25.9,18.0,103.7,1015.1,17.5,4.6,238.3,20.6,0.05,11.275555555555556,0,9,1,0,3
29.1,17.0,23.0,28.1,17.0,22.9,15.0,65.3,0.0,0.0,0.0,31.3,19.6,114.8,1015.1,24.3,5.4,239.7,20.8,0.08,11.286388888888888,0,9,1,2,27
28.9,18.0,22.8,28.0,18.0,22.7,14.0,60.8,0.0,0.0,0.0,31.3,18.4,116.6,1015.0,25.7,6.1,246.5,21.4,0.11,11.297777777777778,0,10,1,2,6
29.4,16.0,22.9,27.8,16.0,22.6,11.8,54.4,0.0,0.0,0.0,28.8,16.7,108.5,1015.2,8.8,5.4,248.6,21.5,0.15,11.309166666666666,0,10,1,0,3
29.0,14.0,22.0,27.7,14.0,21.8,12.4,60.1,0.0,0.0,0.0,20.9,16.4,99.6,1015.7,6.2,5.6,250.5,21.7,0.18,11.320833333333333,0,10,1,0,3
30.0,15.1,22.9,28.6,15.1,22.6,11.3,52.1,0.0,0.0,0.0,25.6,13.4,120.1,1014.9,0.1,5.8,252.0,21.9,0.25,11.332777777777778,0,10,1,0,3
29.0,14.0,22.3,28.2,14.0,22.1,13.2,60.3,0.0,0.0,0.0,33.8,21.2,108.1,1013.8,3.8,5.4,249.0,21.5,0.25,11.345,0,10,1,0,3
27.9,18.0,22.8,28.3,18.0,22.8,16.9,70.9,0.0,0.0,0.0,34.6,17.5,109.0,1015.4,46.8,4.7,226.6,19.6,0.28,11.357222222222223,0,10,1,2,27
29.3,18.0,24.1,28.8,18.0,24.0,15.4,60.9,0.0,0.0,0.0,21.6,13.2,95.6,1015.0,44.8,5.7,216.2,18.7,0.32,11.369722222222222,0,10,1,2,27
29.0,18.0,23.3,28.3,18.0,23.2,14.6,61.7,0.0,0.0,0.0,36.4,19.0,60.0,1015.1,40.1,4.8,241.8,20.9,0.35,11.3825,0,10,1,2,27
29.1,17.1,23.2,27.8,17.1,22.9,10.1,47.0,0.0,0.0,0.0,38.5,19.9,61.1,1015.7,28.6,6.5,256.1,22.1,0.38,11.395555555555555,0,10,1,2,6
30.8,15.3,22.6,28.8,15.3,22.2,4.7,34.2,0.0,0.0,0.0,21.2,14.8,45.9,1016.1,10.7,6.0,258.5,22.3,0.42,11.408333333333333,0,10,1,0,3
31.0,14.0,23.0,29.2,14.0,22.6,7.6,41.3,0.0,0.0,0.0,17.3,14.8,65.2,1014.6,1.9,7.6,262.0,22.6,0.45,11.421944444444444,0,10,1,0,3
31.2,15.0,23.7,29.3,15.0,23.1,10.0,47.8,0.0,0.0,0.0,14.4,10.3,72.5,1014.3,3.3,5.5,264.8,23.0,0.5,11.435,0,10,1,0,3
31.9,16.0,23.9,30.3,16.0,23.6,13.3,55.5,0.0,0.0,0.0,23.0,14.8,94.0,1014.0,0.7,6.0,255.1,22.0,0.52,11.448888888888888,0,10,1,0,3
31.9,18.1,25.1,31.0,18.1,24.8,14.9,56.7,0.0,0.0,0.0,23.8,14.3,134.9,1013.4,29.4,5.6,256.1,22.2,0.55,11.4625,0,10,1,2,27
32.4,19.0,25.6,31.3,19.0,25.3,15.1,56.0,0.0,0.0,0.0,23.4,12.1,86.1,1014.0,21.7,5.0,256.5,22.0,0.59,11.476666666666667,0,10,1,2,27
32.9,17.0,25.1,30.8,17.0,24.5,12.3,50.9,0.0,0.0,0.0,20.9,13.0,70.7,1014.8,8.4,5.6,265.2,22.8,0.62,11.490555555555556,0,10,1,0,3
32.8,16.0,24.2,30.4,16.0,23.5,8.4,44.5,0.0,0.0,0.0,23.4,12.0,47.4,1015.9,0.1,6.0,272.3,23.5,0.65,11.504722222222222,0,10,1,0,3
34.5,17.2,25.4,31.9,17.2,24.6,7.2,36.7,0.0,0.0,0.0,15.8,10.2,56.5,1016.1,0.1,6.0,274.9,23.8,0.69,11.519166666666667,0,10,1,0,3
34.3,18.7,26.1,32.5,18.7,25.3,8.7,37.0,0.0,0.0,0.0,43.6,14.0,19.5,1016.4,5.6,6.1,275.1,23.7,0.72,11.533888888888889,0,10,1,0,3
31.0,18.3,24.6,28.9,18.3,24.0,5.4,32.3,0.0,0.0,0.0,41.8,19.4,43.0,1017.3,0.1,6.6,283.2,24.6,0.75,11.548333333333334,0,2,1,0,3
31.5,15.0,23.3,29.3,15.0,22.6,3.7,33.2,0.0,0.0,0.0,20.2,13.7,47.4,1016.7,1.6,6.2,284.3,24.6,0.79,11.563055555555556,0,2,1,0,3
33.1,14.5,24.1,30.7,14.5,23.3,4.2,32.7,0.0,0.0,0.0,21.6,15.1,29.0,1015.1,0.1,5.7,282.6,24.5,0.83,11.578055555555556,0,2,1,0,3
32.4,16.5,25.3,30.2,16.5,24.5,5.0,30.8,0.0,0.0,0.0,28.8,16.7,36.9,1015.3,1.3,5.7,282.0,24.5,0.86,11.593055555555555,0,2,1,0,3
33.0,18.2,25.0,30.9,18.2,24.4,6.7,33.5,0.0,0.0,0.0,27.4,11.6,41.6,1015.5,0.4,5.8,280.6,24.2,0.9,11.608055555555556,0,2,1,0,3
32.0,15.0,24.7,30.1,15.0,24.2,11.6,47.8,0.0,0.0,0.0,18.7,11.7,100.0,1015.2,0.1,5.6,282.7,24.6,0.93,11.623333333333333,0,2,1,0,3
30.9,18.0,25.0,29.6,18.0,24.7,14.6,55.9,0.0,0.0,0.0,17.6,14.8,111.3,1015.7,4.8,5.8,279.6,24.2,0.96,11.638333333333334,0,10,1,0,3
32.0,17.0,25.2,30.6,17.0,24.7,13.9,55.5,0.0,0.0,0.0,18.0,9.4,114.5,1015.6,2.3,5.8,281.8,24.6,0.0,11.653888888888888,0,2,1,0,3
34.4,16.0,25.7,31.9,16.0,24.8,10.3,47.4,0.0,0.0,0.0,19.1,16.0,29.2,1015.7,0.1,5.8,285.9,24.8,0.03,11.669166666666667,0,2,1,0,3
35.1,17.0,26.2,32.6,17.0,25.4,9.9,41.4,0.0,0.0,0.0,22.7,13.4,111.8,1015.0,2.7,5.7,286.4,24.9,0.06,11.684722222222222,0,2,1,0,3
33.7,19.2,26.7,31.6,19.2,26.0,10.3,38.5,0.0,0.0,0.0,22.7,14.4,106.7,1015.0,0.2,6.0,286.9,24.9,0.1,11.700277777777778,0,2,1,0,3
33.8,19.9,26.7,31.8,19.9,25.9,10.7,41.7,0.0,0.0,0.0,19.1,18.2,104.7,1016.0,2.3,5.8,289.5,25.0,0.13,11.716111111111111,0,2,1,0,3
34.3,16.0,26.1,31.8,16.0,25.1,7.0,35.9,0.0,0.0,0.0,17.3,15.1,73.6,1017.5,0.1,5.8,292.3,25.1,0.16,11.731944444444444,0,2,1,0,3
33.1,14.5,25.5,30.9,14.5,24.7,8.5,38.5,0.0,0.0,0.0,28.1,15.5,109.9,1018.4,0.1,6.1,290.2,25.0,0.2,11.747777777777777,0,2,1,0,3
33.0,19.0,26.3,30.7,19.0,25.5,8.3,35.0,0.0,0.0,0.0,27.4,15.3,120.5,1018.5,0.1,6.2,289.6,25.0,0.25,11.76388888888889,0,2,1,0,3
32.1,19.0,26.1,30.0,19.0,25.4,9.7,39.1,0.0,0.0,0.0,30.6,16.8,115.7,1018.5,2.4,6.0,290.0,25.0,0.26,11.779722222222222,0,2,1,0,3
31.9,19.5,25.7,30.1,19.5,25.0,9.8,39.7,0.0,0.0,0.0,32.4,18.4,112.5,1019.3,0.1,6.2,290.8,25.2,0.29,11.795555555555556,0,2,1,0,3
32.0,19.0,25.7,30.1,19.0,24.9,9.2,39.7,0.0,0.0,0.0,19.8,16.7,115.9,1019.7,0.0,6.2,293.5,25.3,0.33,11.811666666666667,0,2,1,0,3
32.9,19.0,26.4,31.1,19.0,25.6,9.3,36.2,0.0,0.0,0.0,20.9,16.7,115.2,1020.1,5.9,6.2,292.8,25.3,0.36,11.827777777777778,0,2,1,0,3
33.3,19.0,26.4,31.3,19.0,25.6,8.2,34.8,0.0,0.0,0.0,20.5,14.9,120.3,1019.8,8.5,6.3,293.3,25.2,0.39,11.84388888888889,0,2,1,0,3
33.8,20.5,26.8,31.7,20.5,25.9,8.8,35.2,0.0,0.0,0.0,20.9,14.8,124.0,1019.2,3.5,6.2,295.9,25.5,0.43,11.860277777777778,0,2,1,0,3
33.7,19.0,26.6,31.5,19.0,25.9,10.0,38.1,0.0,0.0,0.0,25.9,13.1,111.8,1017.3,6.0,6.5,296.3,25.5,0.46,11.876388888888888,0,2,1,0,3
29.4,19.5,24.5,28.4,19.5,24.3,11.4,44.7,0.0,0.0,0.0,24.1,25.2,356.5,1018.2,5.8,6.0,295.0,25.4,0.5,11.892777777777777,0,2,1,0,3
32.5,19.0,25.9,30.5,19.0,25.2,9.5,38.1,0.0,0.0,0.0,26.3,16.7,86.5,1017.5,9.0,6.2,295.7,25.6,0.53,11.909166666666666,0,2,1,0,3
31.9,20.0,26.0,30.2,20.0,25.3,10.6,40.9,0.0,0.0,0.0,24.8,18.2,105.8,1016.5,17.6,6.2,296.6,25.6,0.56,11.925555555555556,0,2,1,0,3
32.9,18.0,26.0,31.1,18.0,25.3,11.1,43.8,0.0,0.0,0.0,24.1,15.1,108.2,1015.9,21.0,6.4,299.7,25.9,0.6,11.941944444444445,0,2,1,2,27
31.3,18.5,26.0,30.5,18.5,25.7,14.1,50.0,0.0,0.0,0.0,33.1,15.1,107.6,1016.0,2.5,6.1,299.7,25.9,0.63,11.958333333333334,0,2,1,0,3
33.0,21.0,26.8,31.2,21.0,26.2,13.0,47.4,0.0,0.0,0.0,29.9,16.8,107.7,1015.7,10.7,5.8,304.7,26.3,0.67,11.974444444444444,0,2,1,0,3
33.8,19.0,26.4,31.4,19.0,25.6,9.6,40.5,0.0,0.0,0.0,18.0,16.1,111.6,1014.8,28.4,6.1,304.9,26.3,0.7,11.991111111111111,0,2,1,2,27
33.8,20.0,26.8,31.5,20.0,25.9,6.6,31.2,0.0,0.0,0.0,27.0,18.4,102.9,1012.6,19.2,6.6,310.0,26.8,0.74,12.0075,0,2,1,0,3
33.0,19.0,26.1,31.5,19.0,25.6,11.3,40.9,0.0,0.0,0.0,23.8,14.8,106.7,1011.8,24.1,6.3,263.5,22.8,0.75,12.023888888888889,0,2,1,2,27
29.0,19.5,23.2,29.4,19.5,23.3,18.0,74.8,13.0,100.0,12.5,29.5,17.6,93.0,1013.3,74.1,4.1,238.4,20.6,0.81,12.040555555555555,1,2,3,4,26
25.4,19.0,22.2,25.4,19.0,22.2,19.0,83.1,19.2,100.0,16.67,37.1,18.5,98.9,1014.3,89.7,4.3,224.4,19.5,0.84,12.057222222222222,1,10,3,4,24
29.4,19.7,23.1,30.8,19.7,23.4,18.9,79.0,12.0,100.0,4.17,37.4,12.1,126.6,1012.2,76.7,4.5,229.7,19.8,0.88,12.073611111111111,1,10,3,4,22
28.1,19.0,23.3,29.0,19.0,23.5,17.3,70.5,7.0,100.0,4.17,27.4,14.8,84.3,1010.8,66.3,4.8,263.4,22.8,0.91,12.09,1,2,3,4,21
31.2,20.5,25.3,30.1,20.5,25.0,14.4,56.0,0.9,100.0,12.5,31.0,12.6,172.5,1009.9,46.6,5.2,309.0,26.7,0.95,12.106388888888889,1,2,3,4,24
30.9,19.0,25.1,29.5,19.0,24.7,12.8,49.3,0.0,0.0,0.0,21.2,17.6,230.1,1010.6,34.9,5.7,307.6,26.7,0.0,12.123055555555556,0,2,1,2,27
33.1,20.0,26.8,31.4,20.0,26.1,13.0,46.7,0.0,0.0,0.0,19.8,13.6,210.0,1010.8,30.8,5.9,302.7,26.3,0.02,12.139444444444445,0,2,1,2,27
33.1,20.0,27.3,31.4,20.0,26.9,14.5,49.6,0.0,0.0,0.0,18.4,16.2,309.5,1010.9,33.9,5.8,298.9,26.0,0.05,12.15611111111111,0,2,1,2,27
33.8,21.0,27.8,33.2,21.0,28.4,18.3,59.1,0.0,0.0,0.0,29.9,14.8,111.3,1011.4,45.1,5.6,247.6,21.5,0.08,12.1725,0,2,1,2,27
33.0,22.5,27.7,34.6,22.5,28.6,19.8,63.9,0.3,100.0,4.17,37.1,16.8,117.7,1012.4,50.9,5.2,220.9,19.1,0.11,12.188888888888888,1,2,1,4,21
33.1,21.0,27.4,33.5,21.0,28.0,18.8,62.0,1.0,100.0,4.17,27.0,13.5,130.3,1011.7,42.0,5.6,285.7,24.6,0.15,12.205555555555556,1,2,3,4,20
35.0,22.0,28.6,33.4,22.0,28.2,15.3,49.9,0.1,100.0,4.17,29.5,11.9,299.6,1011.2,26.3,5.8,317.9,27.3,0.18,12.221944444444444,1,2,1,4,21
35.8,22.5,29.1,34.9,22.5,29.7,18.0,56.5,0.0,0.0,0.0,33.8,18.5,137.5,1011.0,34.6,5.6,317.8,27.4,0.21,12.238611111111112,0,2,3,2,27
35.9,22.0,29.2,36.1,22.0,29.7,18.5,57.9,0.0,0.0,0.0,32.0,17.6,140.2,1011.9,35.9,5.4,312.8,27.1,0.25,12.254722222222222,0,2,3,2,27
36.9,23.0,29.8,34.9,23.0,29.4,15.2,47.6,0.0,0.0,0.0,28.8,14.8,174.4,1010.8,31.9,6.1,319.0,27.5,0.28,12.27111111111111,0,2,1,2,27
34.5,22.0,28.8,33.2,22.0,28.4,15.4,48.0,0.0,0.0,0.0,29.9,18.5,257.2,1010.3,29.5,6.4,316.5,27.5,0.31,12.2875,0,2,1,2,27
33.6,22.0,28.4,33.1,22.0,28.3,16.1,50.4,0.0,0.0,0.0,23.8,19.4,330.4,1010.9,35.2,5.8,319.8,27.6,0.34,12.303611111111111,0,2,1,2,27
34.1,21.0,28.7,32.8,21.0,28.8,17.0,53.6,0.0,0.0,0.0,29.9,15.7,86.5,1010.7,45.4,5.8,317.5,27.5,0.37,12.32,0,2,3,2,27
35.8,23.0,29.4,34.9,23.0,29.7,17.9,54.1,0.1,100.0,4.17,28.8,16.6,130.7,1010.4,38.0,5.8,318.6,27.5,0.41,12.336388888888889,1,2,3,4,21
36.3,23.0,29.5,35.1,23.0,29.5,16.3,49.8,0.0,0.0,0.0,37.1,16.6,140.7,1011.3,33.6,6.1,306.5,26.4,0.44,12.3525,0,2,1,2,27
35.1,23.0,28.8,35.1,23.0,29.1,18.4,56.9,0.6,100.0,4.17,22.3,16.6,121.8,1011.4,48.5,5.5,313.8,27.1,0.47,12.368611111111111,1,2,3,4,20
34.0,23.9,27.5,37.3,23.9,28.5,21.3,70.8,18.0,100.0,4.17,36.4,12.1,116.9,1012.3,65.9,4.7,229.4,19.8,0.5,12.384722222222223,1,2,3,4,20
32.2,22.0,28.0,33.3,22.0,28.7,18.9,59.5,0.7,100.0,12.5,32.4,16.6,98.8,1014.2,46.0,5.7,123.5,10.6,0.54,12.400833333333333,1,8,1,4,26
33.0,23.5,28.3,32.5,23.5,28.1,16.2,50.1,0.2,100.0,4.17,25.9,17.3,73.3,1016.5,24.4,6.2,313.9,27.1,0.57,12.416944444444445,1,2,1,4,21
34.9,22.5,29.4,33.0,22.5,28.6,13.7,43.3,0.0,0.0,0.0,29.5,15.7,107.9,1016.6,21.3,6.1,321.7,27.8,0.61,12.432777777777778,0,2,1,2,27
35.1,22.5,29.3,33.1,22.5,28.4,11.8,37.0,0.0,0.0,0.0,25.6,15.1,105.0,1015.1,8.5,6.5,325.3,28.1,0.65,12.448888888888888,0,2,1,0,3
36.9,23.4,31.8,35.1,23.4,30.6,11.2,30.3,0.0,0.0,0.0,25.6,18.0,113.4,1012.8,16.0,13.3,325.2,28.2,0.68,12.464722222222223,0,2,1,0,3
38.2,25.1,32.8,37.0,25.1,31.6,11.3,28.6,0.0,0.0,0.0,22.3,14.4,123.9,1010.5,24.4,18.9,320.5,27.6,0.72,12.480555555555556,0,2,1,2,27
38.0,26.7,32.0,37.6,26.7,31.6,13.7,35.8,0.3,100.0,4.17,46.4,19.5,186.3,1011.4,40.2,13.1,316.4,27.3,0.75,12.49611111111111,1,2,1,4,22
37.1,22.7,30.4,38.6,22.7,31.2,17.7,49.3,21.0,100.0,8.33,40.7,27.4,301.3,1012.4,76.0,6.4,229.2,19.7,0.79,12.511944444444444,1,2,1,4,23
37.4,23.7,30.7,35.9,23.7,30.0,12.9,36.8,0.1,100.0,4.17,50.8,27.7,341.6,1010.8,69.5,17.7,306.8,26.4,0.82,12.5275,1,2,1,4,21
38.1,25.7,32.1,37.1,25.7,31.3,12.6,33.1,0.0,0.0,0.0,15.8,13.0,346.2,1008.8,27.6,16.1,326.1,28.1,0.86,12.543055555555556,0,2,1,2,27
37.7,24.9,32.4,37.4,24.9,32.0,13.7,35.7,1.0,100.0,4.17,28.8,18.4,81.1,1009.5,51.4,12.8,321.1,27.6,0.9,12.55861111111111,1,2,1,4,22
38.9,23.9,33.0,37.4,23.9,31.6,10.1,27.5,0.0,0.0,0.0,26.6,16.6,129.8,1010.5,31.4,13.3,326.1,28.2,0.93,12.573888888888888,0,2,1,2,27
38.3,25.9,32.8,36.6,25.9,31.6,11.0,28.8,0.0,0.0,0.0,20.2,11.2,99.3,1009.2,12.6,10.8,324.2,28.2,0.97,12.589166666666667,0,2,1,0,3
37.2,26.0,31.7,37.1,26.0,31.6,15.0,37.2,0.0,0.0,0.0,17.6,19.9,93.3,1007.5,25.1,6.7,313.5,27.0,0.0,12.604166666666666,0,2,1,2,27
